Ciudad,Cantidades,Importe,Cliente,Provincia,Nombre,Pago,Producto,Transporte
Lanús,20,"$503,82 ",Ledner SRL,Provincia de Buenos Aires,María Ángeles Ruiz,30 días,Perfiles De Acero,Camion
Lanús,98,"$12.750,78 ",Ledner SRL,Provincia de Buenos Aires,María Carmen Serrano,30 días,Perfiles De Acero,Camion
Lanús,3,"$531,26 ",Ledner SRL,Provincia de Buenos Aires,María Dolores Sousa,30 días,Perfiles De Acero,Camion
Lanús,19,"$446,68 ",Ledner SRL,Provincia de Buenos Aires,María Fernández,30 días,Perfiles De Acero,Camion
Lanús,113,"$14.114,96 ",Ledner SRL,Provincia de Buenos Aires,María Isabel Heredia,30 días,Perfiles De Acero,Camion
Lanús,18,"$22.383,17 ",Ledner SRL,Provincia de Buenos Aires,María Isabel León,30 días,Perfiles De Acero,Camion
Lanús,3,"$1.607,01 ",Ledner SRL,Provincia de Buenos Aires,María Pilar Pérez,30 días,Perfiles De Acero,Camion
Lanús,1,"$180,65 ",Ledner SRL,Provincia de Buenos Aires,Marta Amigo,30 días,Perfiles De Acero,Camion
Lanús,3,"$1.348,26 ",Ledner SRL,Provincia de Buenos Aires,Pablo López,30 días,Perfiles De Acero,Camion
Lanús,3,"$129,68 ",Ledner SRL,Provincia de Buenos Aires,Raquel Pueyo,30 días,Perfiles De Acero,Camion
Lanús,3,"$216,54 ",Ledner SRL,Provincia de Buenos Aires,Sergio Jiménez,30 días,Perfiles De Acero,Camion
Lanús,2,"$128,21 ",Ledner SRL,Provincia de Buenos Aires,Teresa Martínez,30 días,Perfiles De Acero,Camion
Lanús,20,"$3.205,30 ",Lehner and Sons,Provincia de Buenos Aires,Alberto García,30 días,Perfiles De Acero,Camion
Lanús,2,"$406,58 ",Lehner and Sons,Provincia de Buenos Aires,Joaquín Vega,30 días,Perfiles De Acero,Camion
Lanús,10,"$615,86 ",Lehner and Sons,Provincia de Buenos Aires,Susana Escudero,30 días,Perfiles De Acero,Camion
Lanús,9,"$4.864,94 ","Ratke, Daniel and Keebler",Provincia de Buenos Aires,Alejandro Del Olmo,30 días,Perfiles De Acero,Camion
Lanús,9,"$4.864,94 ","Ratke, Daniel and Keebler",Provincia de Buenos Aires,Carmen Diez,30 días,Perfiles De Acero,Camion
Lanús,9,"$4.864,94 ","Ratke, Daniel and Keebler",Provincia de Buenos Aires,Cristina Rodríguez,30 días,Perfiles De Acero,Camion
Lanús,9,"$4.864,94 ","Ratke, Daniel and Keebler",Provincia de Buenos Aires,Jaume García,30 días,Perfiles De Acero,Camion
Lanús,2,"$1.247,42 ","Ratke, Daniel and Keebler",Provincia de Buenos Aires,José Carretero,30 días,Perfiles De Acero,Camion
Lanús,9,"$4.864,94 ","Ratke, Daniel and Keebler",Provincia de Buenos Aires,María Dolores Sousa,30 días,Perfiles De Acero,Camion
Lanús,9,"$4.864,94 ","Ratke, Daniel and Keebler",Provincia de Buenos Aires,María Isabel León,30 días,Perfiles De Acero,Camion
Lanús,3,"$789,97 ",Tremblay SRL,Provincia de Buenos Aires,Sergio Jiménez,30 días,Perfiles De Acero,Camion
Las Heras,121,"$25.410,78 ",Rosebund,Provincia de Mendoza,Elena Fernández,30 días,Perfiles De Acero,Camion
Las Heras,1,"$936,01 ","Muller, Reichert and Schmitt",Provincia de Mendoza,José Antonio López,30 días,Perfiles De Acero,Camion
Las Heras,3,"$3.612,90 ","Schmitt, Hermiston and Johnson",Provincia de Mendoza,Teresa Martínez,30 días,Perfiles De Acero,Camion
Mar del Plata,187,"$111.305,63 ",Gomez SA,Provincia de Buenos Aires,Adrián Souto,30 días,Tornillos,Camion
Mar del Plata,62,"$53.007,01 ",Gomez SA,Provincia de Buenos Aires,Alberto García,30 días,Tornillos,Camion
Mar del Plata,20,"$642,58 ",Gomez SA,Provincia de Buenos Aires,Ana María Serrano,30 días,Tornillos,Camion
Mar del Plata,101,"$791.988,37 ",Gomez SA,Provincia de Buenos Aires,Ángeles Pérez,30 días,Tornillos,Camion
Mar del Plata,147,"$304.932,85 ",Gomez SA,Provincia de Buenos Aires,Antonio Calderón,30 días,Tornillos,Camion
Mar del Plata,125,"$816.384,71 ",Gomez SA,Provincia de Buenos Aires,Carmen Cortes,30 días,Tornillos,Camion
Mar del Plata,111,"$87.833,60 ",Gomez SA,Provincia de Buenos Aires,Carmen Sánchez,30 días,Tornillos,Camion
Mar del Plata,19,"$596,77 ",Gomez SA,Provincia de Buenos Aires,Cristina Rodríguez,30 días,Tornillos,Camion
Mar del Plata,92,"$68.067,91 ",Gomez SA,Provincia de Buenos Aires,Daniel Pino,30 días,Tornillos,Camion
Mar del Plata,40,"$3.794,59 ",Gomez SA,Provincia de Buenos Aires,Elena Fernández,30 días,Tornillos,Camion
Mar del Plata,57,"$24.273,44 ",Gomez SA,Provincia de Buenos Aires,Francisco Miñana,30 días,Tornillos,Camion
Mar del Plata,43,"$157.958,14 ",Gomez SA,Provincia de Buenos Aires,Jaume García,30 días,Tornillos,Camion
Mar del Plata,33,"$23.055,92 ",Gomez SA,Provincia de Buenos Aires,Joaquín Vega,30 días,Tornillos,Camion
Mar del Plata,30,"$23.141,50 ",Gomez SA,Provincia de Buenos Aires,José Antonio López,30 días,Tornillos,Camion
Mar del Plata,11,"$16.710,59 ",Gomez SA,Provincia de Buenos Aires,José Carretero,30 días,Tornillos,Camion
Mar del Plata,141,"$796.161,02 ",Gomez SA,Provincia de Buenos Aires,José María Pérez,30 días,Tornillos,Camion
Mar del Plata,22,"$101.078,86 ",Gomez SA,Provincia de Buenos Aires,José Sola,30 días,Tornillos,Camion
Mar del Plata,25,"$24.954,44 ",Gomez SA,Provincia de Buenos Aires,Juan Andrés,30 días,Tornillos,Camion
Mar del Plata,7,"$22.662,23 ",Gomez SA,Provincia de Buenos Aires,María Ángeles Alves,30 días,Tornillos,Camion
Mar del Plata,118,"$805.873,04 ",Gomez SA,Provincia de Buenos Aires,María Carmen Serrano,30 días,Tornillos,Camion
Mar del Plata,17,"$16.438,99 ",Gomez SA,Provincia de Buenos Aires,María Cedeño,30 días,Tornillos,Camion
Mar del Plata,140,"$366.629,48 ",Gomez SA,Provincia de Buenos Aires,María Dolores Sousa,30 días,Tornillos,Camion
Mar del Plata,95,"$37.710,49 ",Gomez SA,Provincia de Buenos Aires,María Fernández,30 días,Tornillos,Camion
Mar del Plata,99,"$18.747,68 ",Gomez SA,Provincia de Buenos Aires,María Isabel León,30 días,Tornillos,Camion
Mar del Plata,45,"$46.762,06 ",Gomez SA,Provincia de Buenos Aires,María Pilar Pérez,30 días,Tornillos,Camion
Mar del Plata,193,"$860.056,28 ",Gomez SA,Provincia de Buenos Aires,Marta Amigo,30 días,Tornillos,Camion
Mar del Plata,25,"$120,93 ",Gomez SA,Provincia de Buenos Aires,Marta López,30 días,Tornillos,Camion
Mar del Plata,101,"$791.988,37 ",Gomez SA,Provincia de Buenos Aires,Pablo López,30 días,Tornillos,Camion
Mar del Plata,39,"$8.798,94 ",Gomez SA,Provincia de Buenos Aires,Sara Pineda,30 días,Tornillos,Camion
Mar del Plata,2,"$32.882,58 ",Gomez SA,Provincia de Buenos Aires,Sergio Jiménez,30 días,Tornillos,Camion
Mar del Plata,33,"$13.398,77 ",Gomez SA,Provincia de Buenos Aires,Susana Escudero,30 días,Tornillos,Camion
Mar del Plata,9,"$85,48 ",Gomez SA,Provincia de Buenos Aires,Teresa Martínez,30 días,Tornillos,Camion
Mar del Plata,21,"$516,13 ",Rosebund,Provincia de Buenos Aires,Carmen Diez,30 días,Perfiles De Acero,Camion
Mar del Plata,96,"$2.012,90 ",Rosebund,Provincia de Buenos Aires,Carmen Sánchez,30 días,Perfiles De Acero,Camion
Mar del Plata,96,"$2.012,90 ",Rosebund,Provincia de Buenos Aires,Cristina Rodríguez,30 días,Perfiles De Acero,Camion
Mar del Plata,96,"$2.012,90 ",Rosebund,Provincia de Buenos Aires,José Sola,30 días,Perfiles De Acero,Camion
Mar del Plata,21,"$20.426,06 ",Rosebund,Provincia de Buenos Aires,María Isabel Heredia,30 días,Perfiles De Acero,Camion
Mar del Plata,192,"$4.025,81 ",Rosebund,Provincia de Buenos Aires,María Isabel León,30 días,Perfiles De Acero,Camion
Mar del Plata,96,"$2.012,90 ",Rosebund,Provincia de Buenos Aires,Teresa Martínez,30 días,Perfiles De Acero,Camion
Mar del Plata,2,"$160,23 ","Bernhard, Russel and Reinger",Provincia de Buenos Aires,Carmen Diez,30 días,Tornillos,Camion
Mar del Plata,27,"$19.939,42 ","Bernhard, Russel and Reinger",Provincia de Buenos Aires,María Cedeño,30 días,Tornillos,Camion
Mar del Plata,15,"$26.455,79 ","Bernhard, Russel and Reinger",Provincia de Buenos Aires,Teresa Martínez,30 días,Tornillos,Camion
Mar del Plata,10,"$20.371,06 ",Bins LLC,Provincia de Buenos Aires,María Pilar Pérez,30 días,Perfiles De Acero,Tren
Mar del Plata,370,"$3.522,58 ","Boyer, Lockman and Runte",Provincia de Buenos Aires,Ana Aguilera,30 días,Tuercas,Camion
Mar del Plata,38,"$22.097,48 ","Boyer, Lockman and Runte",Provincia de Buenos Aires,Begoña García,30 días,Tuercas,Camion
Mar del Plata,370,"$3.522,58 ","Boyer, Lockman and Runte",Provincia de Buenos Aires,Cristina Zamora,30 días,Tuercas,Camion
Mar del Plata,2,"$1.006,45 ","Boyer, Lockman and Runte",Provincia de Buenos Aires,Elena Fernández,30 días,Tuercas,Camion
Mar del Plata,752,"$7.625,81 ","Boyer, Lockman and Runte",Provincia de Buenos Aires,Francisco Miñana,30 días,Tuercas,Camion
Mar del Plata,370,"$3.522,58 ","Boyer, Lockman and Runte",Provincia de Buenos Aires,José Antonio López,30 días,Tuercas,Camion
Mar del Plata,82,"$903,23 ","Boyer, Lockman and Runte",Provincia de Buenos Aires,José María Pérez,30 días,Tuercas,Camion
Mar del Plata,3,"($4.015,08)","Boyer, Lockman and Runte",Provincia de Buenos Aires,José Salcedo,30 días,Tornillos,Tren
Mar del Plata,370,"$3.522,58 ","Boyer, Lockman and Runte",Provincia de Buenos Aires,José Salcedo,30 días,Tuercas,Camion
Mar del Plata,18,"$2.516,35 ","Boyer, Lockman and Runte",Provincia de Buenos Aires,María Isabel León,30 días,Tuercas,Camion
Mar del Plata,42,"$1.426,45 ","Boyer, Lockman and Runte",Provincia de Buenos Aires,Marta López,30 días,Tuercas,Camion
Mar del Plata,91,"$126,25 ","Brown, Quitzon and Klein",Provincia de Buenos Aires,Alberto García,60 días,Perfiles De Acero,Camion
Mar del Plata,18,"$147,75 ","Brown, Quitzon and Klein",Provincia de Buenos Aires,Daniel Pino,60 días,Perfiles De Acero,Camion
Mar del Plata,34,"$15.402,15 ","Brown, Quitzon and Klein",Provincia de Buenos Aires,Elena Fernández,60 días,Perfiles De Acero,Camion
Mar del Plata,58,"$32.040,60 ","Brown, Quitzon and Klein",Provincia de Buenos Aires,Francisco Miñana,60 días,Perfiles De Acero,Camion
Mar del Plata,36,"$18.983,35 ","Brown, Quitzon and Klein",Provincia de Buenos Aires,José María Pérez,60 días,Perfiles De Acero,Camion
Mar del Plata,15,"$134,90 ","Brown, Quitzon and Klein",Provincia de Buenos Aires,José Salcedo,60 días,Perfiles De Acero,Camion
Mar del Plata,18,"$111,60 ","Brown, Quitzon and Klein",Provincia de Buenos Aires,Susana Escudero,60 días,Perfiles De Acero,Camion
Mar del Plata,93,"$1.230.136,16 ","Cassin, Gislason and Hoppe",Provincia de Buenos Aires,Adrián Souto,30 días,Tuercas,Camion
Mar del Plata,93,"$1.230.136,16 ","Cassin, Gislason and Hoppe",Provincia de Buenos Aires,Alejandro Del Olmo,30 días,Tuercas,Camion
Mar del Plata,23,"$1.558.826,98 ","Cassin, Gislason and Hoppe",Provincia de Buenos Aires,Ana María Delgado,30 días,Tuercas,Camion
Mar del Plata,18,"$29.114,35 ","Cassin, Gislason and Hoppe",Provincia de Buenos Aires,Ana María Serrano,30 días,Tuercas,Camion
Mar del Plata,4,"$29.344,24 ","Cassin, Gislason and Hoppe",Provincia de Buenos Aires,Antonia Martínez,30 días,Tuercas,Camion
Mar del Plata,15,"$43.939,48 ","Cassin, Gislason and Hoppe",Provincia de Buenos Aires,Antonio Calderón,30 días,Tuercas,Camion
Mar del Plata,21,"$315.419,53 ","Cassin, Gislason and Hoppe",Provincia de Buenos Aires,Carlos Arenas,30 días,Tuercas,Camion
Mar del Plata,3,"$29.283,06 ","Cassin, Gislason and Hoppe",Provincia de Buenos Aires,Carmen Cortes,30 días,Tuercas,Camion
Mar del Plata,4,"$23.579,90 ","Cassin, Gislason and Hoppe",Provincia de Buenos Aires,Carmen Diez,30 días,Tuercas,Camion
Mar del Plata,64,"$1.567.507,04 ","Cassin, Gislason and Hoppe",Provincia de Buenos Aires,Carmen Sánchez,30 días,Tuercas,Camion
Mar del Plata,12,"$22.527,17 ","Cassin, Gislason and Hoppe",Provincia de Buenos Aires,Cristina Rodríguez,30 días,Tuercas,Camion
Mar del Plata,124,"$1.264.451,39 ","Cassin, Gislason and Hoppe",Provincia de Buenos Aires,Cristina Zamora,30 días,Tuercas,Camion
Mar del Plata,9,"$3.956,06 ","Cassin, Gislason and Hoppe",Provincia de Buenos Aires,Daniel Pino,30 días,Tuercas,Camion
Mar del Plata,3,"$26.830,85 ","Cassin, Gislason and Hoppe",Provincia de Buenos Aires,Elena Fernández,30 días,Tuercas,Camion
Mar del Plata,22,"$126,13 ","Cassin, Gislason and Hoppe",Provincia de Buenos Aires,Francisco Miñana,30 días,Tuercas,Camion
Mar del Plata,50,"$91.930,10 ","Cassin, Gislason and Hoppe",Provincia de Buenos Aires,Joaquín Vega,30 días,Tuercas,Camion
Mar del Plata,23,"$1.558.826,98 ","Cassin, Gislason and Hoppe",Provincia de Buenos Aires,José Antonio López,30 días,Tuercas,Camion
Mar del Plata,97,"$1.230.253,41 ","Cassin, Gislason and Hoppe",Provincia de Buenos Aires,José Carretero,30 días,Tuercas,Camion
Mar del Plata,23,"$1.558.826,98 ","Cassin, Gislason and Hoppe",Provincia de Buenos Aires,José María Pérez,30 días,Tuercas,Camion
Mar del Plata,32,"$91.795,91 ","Cassin, Gislason and Hoppe",Provincia de Buenos Aires,José Sola,30 días,Tuercas,Camion
Mar del Plata,72,"$747,54 ","Cassin, Gislason and Hoppe",Provincia de Buenos Aires,Juan Andrés,30 días,Tuercas,Camion
Mar del Plata,10,"$52.324,15 ","Cassin, Gislason and Hoppe",Provincia de Buenos Aires,Manuel Muñoz,30 días,Tuercas,Camion
Mar del Plata,21,"$734,19 ","Cassin, Gislason and Hoppe",Provincia de Buenos Aires,María Ángeles Alves,30 días,Tuercas,Camion
Mar del Plata,59,"$138.789,16 ","Cassin, Gislason and Hoppe",Provincia de Buenos Aires,María Carmen Serrano,30 días,Tuercas,Camion
Mar del Plata,119,"$2.812.425,28 ","Cassin, Gislason and Hoppe",Provincia de Buenos Aires,María Cedeño,30 días,Tuercas,Camion
Mar del Plata,125,"$1.321.932,07 ","Cassin, Gislason and Hoppe",Provincia de Buenos Aires,María Diego,30 días,Tuercas,Camion
Mar del Plata,32,"$91.795,91 ","Cassin, Gislason and Hoppe",Provincia de Buenos Aires,María Dolores Sousa,30 días,Tuercas,Camion
Mar del Plata,5,"$399.699,23 ","Cassin, Gislason and Hoppe",Provincia de Buenos Aires,María Isabel Heredia,30 días,Tuercas,Camion
Mar del Plata,32,"$91.795,91 ","Cassin, Gislason and Hoppe",Provincia de Buenos Aires,María Isabel León,30 días,Tuercas,Camion
Mar del Plata,18,"$2.272,65 ","Cassin, Gislason and Hoppe",Provincia de Buenos Aires,María Pilar Pérez,30 días,Tuercas,Camion
Mar del Plata,38,"$47.267,44 ","Cassin, Gislason and Hoppe",Provincia de Buenos Aires,Marta López,30 días,Tuercas,Camion
Mar del Plata,30,"$1.563.586,10 ","Cassin, Gislason and Hoppe",Provincia de Buenos Aires,Raquel Pueyo,30 días,Tuercas,Camion
Mar del Plata,17,"$130,26 ","Cassin, Gislason and Hoppe",Provincia de Buenos Aires,Sara Pineda,30 días,Tuercas,Camion
Mar del Plata,2,"$27.884,15 ","Cassin, Gislason and Hoppe",Provincia de Buenos Aires,Sergio Jiménez,30 días,Tuercas,Camion
Mar del Plata,16,"$191,68 ","Cassin, Gislason and Hoppe",Provincia de Buenos Aires,Teresa Martínez,30 días,Tuercas,Camion
Mar del Plata,3,"$483,87 ",Collier-Block,Provincia de Buenos Aires,María Ángeles Martínez,30 días,Tornillos,Tren
Mar del Plata,70,"$40.587,61 ","Collins, Mayert and Oberbrunner",Provincia de Buenos Aires,Alberto García,30 días,Tornillos,Camion
Mar del Plata,11,"$24.562,71 ","Collins, Mayert and Oberbrunner",Provincia de Buenos Aires,Ana María Delgado,30 días,Tornillos,Camion
Mar del Plata,45,"$24.162,36 ","Collins, Mayert and Oberbrunner",Provincia de Buenos Aires,Antonio Calderón,30 días,Tornillos,Camion
Mar del Plata,40,"$26.396,49 ","Collins, Mayert and Oberbrunner",Provincia de Buenos Aires,Cristina Zamora,30 días,Tornillos,Camion
Mar del Plata,18,"$22.959,85 ","Collins, Mayert and Oberbrunner",Provincia de Buenos Aires,Francisco Miñana,30 días,Tornillos,Camion
Mar del Plata,20,"$2.978,95 ","Collins, Mayert and Oberbrunner",Provincia de Buenos Aires,José Carretero,30 días,Tornillos,Camion
Mar del Plata,10,"$24.733,01 ","Collins, Mayert and Oberbrunner",Provincia de Buenos Aires,Juan Andrés,30 días,Tornillos,Camion
Mar del Plata,79,"$166.721,30 ","Collins, Mayert and Oberbrunner",Provincia de Buenos Aires,María Fernández,30 días,Tornillos,Camion
Mar del Plata,14,"$22.586,10 ","Collins, Mayert and Oberbrunner",Provincia de Buenos Aires,Marta López,30 días,Tornillos,Camion
Mar del Plata,12,"$27.643,23 ","Collins, Mayert and Oberbrunner",Provincia de Buenos Aires,Pablo López,30 días,Tornillos,Camion
Mar del Plata,15,"$18.954,24 ","Collins, Mayert and Oberbrunner",Provincia de Buenos Aires,Raquel Pueyo,30 días,Tornillos,Camion
Mar del Plata,3,"$100,13 ",Morar SRL,Provincia de Buenos Aires,Cristina Zamora,30 días,Tornillos,Tren
Mar del Plata,3,"$195,81 ",Morar SRL,Provincia de Buenos Aires,María Carmen Serrano,30 días,Tornillos,Tren
Mar del Plata,3,"$28.882,03 ",Morar SRL,Provincia de Buenos Aires,Sergio Jiménez,30 días,Tornillos,Tren
Mar del Plata,3,"$2.606,71 ",Dickinson-Goldner,Provincia de Buenos Aires,María Pilar Pérez,30 días,Tornillos,Tren
Mar del Plata,3,"$21.120,83 ","Dietrich, Schamberger and Okuneva",Provincia de Buenos Aires,José Antonio López,30 días,Tornillos,Tren
Mar del Plata,21,"$22.479,25 ","Douglas, Kilback and Stanton",Provincia de Buenos Aires,Adrián Souto,90 días,Tuercas,Camion
Mar del Plata,19,"$771,61 ","Douglas, Kilback and Stanton",Provincia de Buenos Aires,Adrián Souto,90 días,Tuercas,Tren
Mar del Plata,20,"$28.942,71 ","Douglas, Kilback and Stanton",Provincia de Buenos Aires,Alberto García,90 días,Tuercas,Camion
Mar del Plata,20,"$29.059,61 ","Douglas, Kilback and Stanton",Provincia de Buenos Aires,Ana Aguilera,90 días,Tuercas,Camion
Mar del Plata,60,"$498.902,79 ","Douglas, Kilback and Stanton",Provincia de Buenos Aires,Ana María Delgado,90 días,Tuercas,Camion
Mar del Plata,8,"$28.845,03 ","Douglas, Kilback and Stanton",Provincia de Buenos Aires,Ana María Serrano,90 días,Tuercas,Camion
Mar del Plata,152,"$156.564,25 ","Douglas, Kilback and Stanton",Provincia de Buenos Aires,Antonia Lorente,90 días,Tuercas,Camion
Mar del Plata,5,"$2.099,23 ","Douglas, Kilback and Stanton",Provincia de Buenos Aires,Antonia Martínez,90 días,Tuercas,Tren
Mar del Plata,20,"$31.370,05 ","Douglas, Kilback and Stanton",Provincia de Buenos Aires,Antonio Calderón,90 días,Tuercas,Camion
Mar del Plata,91,"$122.343,18 ","Douglas, Kilback and Stanton",Provincia de Buenos Aires,Carlos Arenas,90 días,Tuercas,Camion
Mar del Plata,20,"$22.529,28 ","Douglas, Kilback and Stanton",Provincia de Buenos Aires,Carmen Cortes,90 días,Tuercas,Camion
Mar del Plata,58,"$28.994,19 ","Douglas, Kilback and Stanton",Provincia de Buenos Aires,Carmen Diez,90 días,Tuercas,Camion
Mar del Plata,73,"$44.209,48 ","Douglas, Kilback and Stanton",Provincia de Buenos Aires,Carmen Sánchez,90 días,Tuercas,Camion
Mar del Plata,9,"$18.874,39 ","Douglas, Kilback and Stanton",Provincia de Buenos Aires,Cristina Zamora,90 días,Tuercas,Camion
Mar del Plata,3,"($19.828,57)","Douglas, Kilback and Stanton",Provincia de Buenos Aires,Elena Fernández,90 días,Tornillos,Tren
Mar del Plata,60,"$151.001,71 ","Douglas, Kilback and Stanton",Provincia de Buenos Aires,Elena Fernández,90 días,Tuercas,Camion
Mar del Plata,2,"$21.658,41 ","Douglas, Kilback and Stanton",Provincia de Buenos Aires,Jaume García,90 días,Tuercas,Camion
Mar del Plata,20,"$158,06 ","Douglas, Kilback and Stanton",Provincia de Buenos Aires,Joaquín Vega,90 días,Tuercas,Camion
Mar del Plata,20,"$1.125,16 ","Douglas, Kilback and Stanton",Provincia de Buenos Aires,José María Pérez,90 días,Tuercas,Camion
Mar del Plata,18,"$23.207,59 ","Douglas, Kilback and Stanton",Provincia de Buenos Aires,José Salcedo,90 días,Tuercas,Camion
Mar del Plata,112,"$133.785,05 ","Douglas, Kilback and Stanton",Provincia de Buenos Aires,Juan Andrés,90 días,Tuercas,Camion
Mar del Plata,41,"$19.421,49 ","Douglas, Kilback and Stanton",Provincia de Buenos Aires,Manuel Muñoz,90 días,Tuercas,Camion
Mar del Plata,114,"$168.688,10 ","Douglas, Kilback and Stanton",Provincia de Buenos Aires,María Ángeles Alves,90 días,Tuercas,Camion
Mar del Plata,21,"$22.356,31 ","Douglas, Kilback and Stanton",Provincia de Buenos Aires,María Ángeles Martínez,90 días,Tuercas,Camion
Mar del Plata,91,"$122.343,18 ","Douglas, Kilback and Stanton",Provincia de Buenos Aires,María Ángeles Ruiz,90 días,Tuercas,Camion
Mar del Plata,20,"$22.663,97 ","Douglas, Kilback and Stanton",Provincia de Buenos Aires,María Carmen Serrano,90 días,Tuercas,Camion
Mar del Plata,2,"$9.333,99 ","Douglas, Kilback and Stanton",Provincia de Buenos Aires,María Cedeño,90 días,Tuercas,Camion
Mar del Plata,3,"$20.339,21 ","Douglas, Kilback and Stanton",Provincia de Buenos Aires,María Dolores Sousa,90 días,Tuercas,Camion
Mar del Plata,20,"$627,06 ","Douglas, Kilback and Stanton",Provincia de Buenos Aires,María Fernández,90 días,Tuercas,Camion
Mar del Plata,40,"$1.931,35 ","Douglas, Kilback and Stanton",Provincia de Buenos Aires,María Isabel León,90 días,Tuercas,Camion
Mar del Plata,10,"$2.540,80 ","Douglas, Kilback and Stanton",Provincia de Buenos Aires,María Pilar Pérez,90 días,Tuercas,Camion
Mar del Plata,41,"$3.954,74 ","Douglas, Kilback and Stanton",Provincia de Buenos Aires,Marta López,90 días,Tuercas,Camion
